subj_id,fields,sigma_rim,sigma_gt,acc_factor
18,s018ventl,1.63674558067938,1.89458906557277,9
18,s018ventr,2.0671057373228,2.08640504969201,9
18,s018thal,1.73503375037309,1.70953596226772,9
18,s018thar,NaN,NaN,9
18,s018strl,0.799302598135032,0.850329754311201,9
18,s018strr,1.41837953881464,1.48460681096127,9
18,s018gpl,1.33922148815537,1.43115450474846,9
18,s018gpr,NaN,NaN,9
