subj_id,fields,sigma_rim,sigma_gt,acc_factor
8,s008ventl,0.678579341093,0.692524469260575,3
8,s008ventr,0.518293069611899,0.52646975512945,3
8,s008thal,NaN,NaN,3
8,s008thar,NaN,NaN,3
8,s008strl,1.74420007484111,1.74499202135999,3
8,s008strr,0.931493046336682,0.97648201222825,3
8,s008gpl,1.09645678768245,1.05770523448868,3
8,s008gpr,1.11080152032158,1.0513421975228,3
