subj_id,fields,sigma,acc_factor
31,s031ventl,0.726443494346715,6
31,s031ventr,0.749755139958921,6
31,s031vent4,NaN,6
31,s031thal,1.30618233541338,6
31,s031thar,1.4645260360094,6
31,s031strl,0.96229708753326,6
31,s031strr,1.10441409081211,6
31,s031gpl,1.14286476251676,6
31,s031gpr,1.23792702478277,6
