subj_id,fields,sigma,acc_factor
18,s018ventl,1.63674558067938,9
18,s018ventr,2.0671057373228,9
18,s018thal,1.73503375037309,9
18,s018thar,NaN,9
18,s018strl,0.799302598135032,9
18,s018strr,1.41837953881464,9
18,s018gpl,1.33922148815537,9
18,s018gpr,NaN,9
