subj_id,fields,sigma_rim,sigma_gt,acc_factor
5,s005ventl,0.82237028873558,0.82894492346502,6
5,s005ventr,1.61319001293555,1.90040351828682,6
5,s005thal,NaN,NaN,6
5,s005thar,NaN,NaN,6
5,s005strl,0.861130103512629,0.694459854107993,6
5,s005strr,0.640995479229255,0.469450783389519,6
5,s005gpl,1.29308597375142,1.29389861937107,6
5,s005gpr,1.14463288020793,1.0079629792987,6
