subj_id,fields,sigma,acc_factor
8,s008ventl,0.781936494483941,12
8,s008ventr,0.612607217927716,12
8,s008thal,NaN,12
8,s008thar,NaN,12
8,s008strl,1.62305405945634,12
8,s008strr,0.920270553083989,12
8,s008gpl,1.50203218798433,12
8,s008gpr,1.5435651289498,12
