subj_id,fields,sigma,acc_factor
25,s025ventl,1.18211753961308,3
25,s025ventr,NaN,3
25,s025thal,NaN,3
25,s025thar,NaN,3
25,s025strl,0.969880973680216,3
25,s025strr,1.40331437178767,3
25,s025gpl,1.51955629133105,3
25,s025gpr,1.71710001867192,3
