subj_id,fields,sigma_rim,sigma_gt,acc_factor
25,s025ventl,1.18211753961308,1.25085519710335,3
25,s025ventr,NaN,NaN,3
25,s025thal,NaN,NaN,3
25,s025thar,NaN,NaN,3
25,s025strl,0.969880973680216,0.943179063835259,3
25,s025strr,1.40331437178767,1.63768500515561,3
25,s025gpl,1.51955629133105,1.48747134308076,3
25,s025gpr,1.71710001867192,1.69304744556829,3
