subj_id,fields,sigma,acc_factor
5,s005ventl,0.82237028873558,6
5,s005ventr,1.61319001293555,6
5,s005thal,NaN,6
5,s005thar,NaN,6
5,s005strl,0.861130103512629,6
5,s005strr,0.640995479229255,6
5,s005gpl,1.29308597375142,6
5,s005gpr,1.14463288020793,6
