subj_id,fields,sigma,acc_factor
5,s005ventl,0.73593792083389,12
5,s005ventr,1.51755258896102,12
5,s005thal,NaN,12
5,s005thar,NaN,12
5,s005strl,1.01506536079308,12
5,s005strr,0.835135846980113,12
5,s005gpl,1.37420906067587,12
5,s005gpr,1.33186866172668,12
