subj_id,fields,sigma_rim,sigma_gt,acc_factor
105,s105ventl,0.740780080834371,0.767911113007329,6
105,s105ventr,0.355000708216607,0.533628779517495,6
105,s105thal,1.88651927339276,1.68693440064256,6
105,s105thar,1.70148571955056,1.68104129686711,6
105,s105strl,1.34665771425766,1.25211704008574,6
105,s105strr,1.44321733737485,1.33234847117857,6
105,s105gpl,1.52753949549495,1.48356160026712,6
105,s105gpr,1.68511854031543,1.49275733849167,6
