subj_id,fields,sigma,acc_factor
77,s077ventl,0.644074869137493,0
77,s077ventr,0.646210952527085,0
77,s077vent4,NaN,0
77,s077thal,1.84147684279817,0
77,s077thar,1.09594197045809,0
77,s077strl,0.942295493789364,0
77,s077strr,1.13654264050187,0
77,s077gpl,0.847288139854059,0
77,s077gpr,1.00996951626968,0
