subj_id,fields,sigma_rim,sigma_gt,acc_factor
5,s005ventl,0.73593792083389,0.82894492346502,12
5,s005ventr,1.51755258896102,1.90040351828682,12
5,s005thal,NaN,NaN,12
5,s005thar,NaN,NaN,12
5,s005strl,1.01506536079308,0.694459854107993,12
5,s005strr,0.835135846980113,0.469450783389519,12
5,s005gpl,1.37420906067587,1.29389861937107,12
5,s005gpr,1.33186866172668,1.0079629792987,12
