subj_id,fields,sigma_rim,sigma_gt,acc_factor
18,s018ventl,1.97178719743282,1.89458906557277,6
18,s018ventr,2.10175830301482,2.08640504969201,6
18,s018thal,1.76456133680746,1.70953596226772,6
18,s018thar,NaN,NaN,6
18,s018strl,0.886308306061017,0.889455101528527,6
18,s018strr,1.52969556812197,1.48460681096127,6
18,s018gpl,1.49711565557321,1.43115450474846,6
18,s018gpr,NaN,NaN,6
