subj_id,fields,sigma_rim,sigma_gt,acc_factor
105,s105ventl,0.922193139839126,0.767911113007329,12
105,s105ventr,1.61180879695969,1.60768213856114,12
105,s105thal,1.82536720336852,1.68693440064256,12
105,s105thar,1.61222716757437,1.53637125953495,12
105,s105strl,1.40091813092113,1.25211704008574,12
105,s105strr,1.51248000117452,1.35410965854851,12
105,s105gpl,1.50480636193849,1.48356160026712,12
105,s105gpr,1.64986332215806,1.49275733849167,12
