subj_id,fields,sigma_rim,sigma_gt,acc_factor
31,s031ventl,0.745281128818925,0.668384229267401,12
31,s031ventr,0.78353815419471,0.743055042986988,12
31,s031vent4,NaN,NaN,12
31,s031thal,1.19964080978157,1.13170878757535,12
31,s031thar,1.31527059364579,1.41936543528731,12
31,s031strl,1.0067832412204,0.897444749453716,12
31,s031strr,1.17536694257516,1.02971627178954,12
31,s031gpl,1.17318218619682,1.12396654969564,12
31,s031gpr,1.24322665738347,1.22127920654632,12
