subj_id,fields,sigma,acc_factor
77,s077ventl,0.679459428274044,9
77,s077ventr,0.678573227563011,9
77,s077vent4,NaN,9
77,s077thal,1.91633177404852,9
77,s077thar,1.24001259802054,9
77,s077strl,0.795095547867332,9
77,s077strr,1.04436981581642,9
77,s077gpl,0.934447861173338,9
77,s077gpr,1.08056039334818,9
