subj_id,fields,sigma_rim,sigma_gt,acc_factor
5,s005ventl,0.839474413394315,0.82894492346502,3
5,s005ventr,0.876774413741021,0.869406455037563,3
5,s005thal,NaN,NaN,3
5,s005thar,NaN,NaN,3
5,s005strl,0.788288753344421,0.694459854107993,3
5,s005strr,0.536008372050043,0.469450783389519,3
5,s005gpl,1.28628755857131,1.29389861937107,3
5,s005gpr,1.11656308934823,1.0079629792987,3
