subj_id,fields,sigma,acc_factor
18,s018ventl,1.89458906557277,0
18,s018ventr,2.08640504969201,0
18,s018thal,1.43725777977265,0
18,s018thar,NaN,0
18,s018strl,0.889455101528527,0
18,s018strr,1.48460681096127,0
18,s018gpl,1.43115450474846,0
18,s018gpr,NaN,0
