subj_id,fields,sigma_rim,sigma_gt,acc_factor
105,s105ventl,0.745384059127129,0.767911113007329,3
105,s105ventr,1.5633377390858,1.60768213856114,3
105,s105thal,1.73877588601997,1.68693440064256,3
105,s105thar,1.57514139931652,1.68104129686711,3
105,s105strl,1.25785719921114,1.25211704008574,3
105,s105strr,1.35105344335829,1.33234847117857,3
105,s105gpl,1.49496456538742,1.48356160026712,3
105,s105gpr,1.58842705030209,1.49275733849167,3
