subj_id,fields,sigma,acc_factor
8,s008ventl,0.7011121311887,9
8,s008ventr,0.590849955497436,9
8,s008thal,NaN,9
8,s008thar,NaN,9
8,s008strl,1.8039699608322,9
8,s008strr,1.02555852657203,9
8,s008gpl,1.30532599604422,9
8,s008gpr,1.30344705666199,9
