subj_id,fields,sigma_rim,sigma_gt,acc_factor
77,s077ventl,0.626579375579648,0.644074869137493,3
77,s077ventr,0.643579848390129,0.646210952527085,3
77,s077vent4,NaN,NaN,3
77,s077thal,1.88396260907211,1.84147684279817,3
77,s077thar,1.16481786628914,1.09594197045809,3
77,s077strl,0.927965965817057,0.942295493789364,3
77,s077strr,1.12602805981045,1.13654264050187,3
77,s077gpl,0.774539336098783,0.847288139854059,3
77,s077gpr,1.05489614147194,1.00996951626968,3
