subj_id,fields,sigma_rim,sigma_gt,acc_factor
105,s105ventl,0.820577769611199,0.767911113007329,9
105,s105ventr,1.47879694575052,1.60768213856114,9
105,s105thal,1.89330826541524,1.68693440064256,9
105,s105thar,1.6218971708774,1.53637125953495,9
105,s105strl,1.4088979808394,1.25211704008574,9
105,s105strr,1.43140981284448,1.33234847117857,9
105,s105gpl,1.64347461479752,1.48356160026712,9
105,s105gpr,1.71516061443232,1.49275733849167,9
