subj_id,fields,sigma,acc_factor
31,s031ventl,0.748223082983997,9
31,s031ventr,0.728535375031602,9
31,s031vent4,NaN,9
31,s031thal,1.22071404196959,9
31,s031thar,1.47957558966848,9
31,s031strl,0.956151995288411,9
31,s031strr,1.24569162379827,9
31,s031gpl,1.17169461766388,9
31,s031gpr,1.19549877778333,9
