subj_id,fields,sigma,acc_factor
77,s077ventl,0.683568628686048,12
77,s077ventr,0.669043385109164,12
77,s077vent4,NaN,12
77,s077thal,1.94380468606817,12
77,s077thar,1.38973364428407,12
77,s077strl,0.862148979734523,12
77,s077strr,1.10049673458463,12
77,s077gpl,0.852699474052157,12
77,s077gpr,1.08792148100376,12
