subj_id,fields,sigma_rim,sigma_gt,acc_factor
8,s008ventl,0.781936494483941,0.667552178458783,12
8,s008ventr,0.612607217927716,0.52646975512945,12
8,s008thal,NaN,NaN,12
8,s008thar,NaN,NaN,12
8,s008strl,1.62305405945634,1.74499202135999,12
8,s008strr,0.920270553083989,0.97648201222825,12
8,s008gpl,1.50203218798433,1.05770523448868,12
8,s008gpr,1.5435651289498,1.0513421975228,12
