subj_id,fields,sigma_rim,sigma_gt,acc_factor
8,s008ventl,0.757357681694941,0.692524469260575,6
8,s008ventr,0.543224855100912,0.52646975512945,6
8,s008thal,NaN,NaN,6
8,s008thar,NaN,NaN,6
8,s008strl,1.838468287678,1.74499202135999,6
8,s008strr,0.995083424827677,0.97648201222825,6
8,s008gpl,1.27797640912533,1.05770523448868,6
8,s008gpr,1.1976400067707,1.0513421975228,6
